"Label","card_tenure","risk_score","num_promoted","avg_bal"
"0",135,520,0,2995
"0",56,712,0,3410
"0",71,637,0,3658
"0",99,520,0,3870
"0",179,716,0,2819
"0",79,692,0,3233
"0",48,744,0,3888
"0",194,740,0,2229
"0",246,758,0,2684
"0",155,694,0,-132
"0",163,564,0,3021
"0",91,641,0,3422
"0",48,733,0,3410
"0",91,742,0,-132
"1",NA,658,0,3640
"0",151,699,0,2524
"0",186,703,0,NA
"0",234,520,0,3320
"0",202,751,0,3870
"0",186,742,0,2436
"1",127,759,0,2893
"0",147,729,0,3525
"0",111,631,0,3056
"0",67,700,0,3011
"0",32,725,0,3233
"0",75,740,0,3056
"0",28,520,0,3336
"0",32,726,0,3799
"0",179,520,0,3068
"0",48,732,0,3658
"0",167,520,0,3808
"0",67,722,0,4002
"0",155,520,0,-132
"0",119,604,0,3693
"0",206,520,0,3941
"1",123,670,0,3643
"0",NA,594,0,3682
"0",190,757,0,1772
"0",218,657,0,2206
"1",75,584,0,3339
"0",60,760,0,3927
"0",111,705,0,NA
"0",131,751,0,2731
"0",119,596,0,2383
"0",163,732,0,2274
"0",123,674,0,3542
"0",87,618,0,2908
"1",123,716,0,3215
"0",234,520,0,2098
"0",115,687,0,2746
"0",87,657,0,3654
"0",155,706,0,2825
"0",127,704,0,3115
"1",147,520,0,3719
"0",202,520,0,1076
"0",171,697,0,2436
"0",75,731,0,3532
"0",143,616,0,2637
"0",147,520,0,7876
"0",151,718,0,NA
"1",119,707,0,2629
"0",186,640,0,1727
"0",28,760,0,3469
"0",107,520,0,694
"0",190,520,0,455
"0",103,520,0,4073
"0",95,635,0,3764
"0",60,724,0,3295
"0",83,664,0,3622
"0",226,520,0,1544
"0",151,520,0,2069
"0",99,725,0,3759
"0",246,520,0,3608
"0",167,682,0,3141
"0",246,760,0,4094
"0",163,520,0,2989
"0",83,732,0,3308
"0",171,520,0,36
"0",NA,592,0,3492
"0",56,520,0,3290
"0",246,760,0,3011
"0",32,708,0,3795
"0",206,520,0,1088
"0",103,520,0,4093
"1",40,745,0,3498
"0",63,520,0,2621
"0",99,520,0,3566
"0",79,750,0,3712
"1",111,584,0,3286
"0",111,735,0,2805
"0",123,668,0,2967
"0",115,520,0,2598
"0",190,647,0,3832
"0",238,635,0,3454
"0",95,732,0,3644
"0",159,674,0,2787
"0",143,520,0,812
"0",131,680,0,3071
"0",230,692,0,2448
"0",119,622,0,3091
"0",171,760,0,2422
"0",143,651,0,1344
"1",48,520,0,1229
"0",182,698,0,2955
"0",95,666,0,2940
"1",60,699,0,3693
"0",147,640,0,3941
"0",40,604,0,NA
"0",91,676,0,3705
"0",87,520,0,3193
"0",159,722,0,2524
"0",167,677,0,3140
"0",226,520,0,2332
"0",155,653,0,3011
"0",557,520,0,3960
"0",99,759,0,3658
"0",79,726,0,3799
"0",32,520,0,2780
"0",179,758,0,3969
"0",115,632,0,3779
"0",147,759,0,1108
"0",151,670,0,2896
"0",71,604,0,2867
"1",44,726,0,3746
"0",79,698,0,2524
"0",111,732,0,2436
"0",83,583,0,3888
"0",214,758,0,3498
"0",175,706,0,3765
"0",111,668,0,3144
"0",36,696,0,3790
"0",24,760,0,NA
"0",171,698,0,3941
"0",127,602,0,4065
"0",91,530,0,3126
"0",246,760,0,2951
"0",194,745,0,3989
"0",246,724,0,3551
"0",163,720,0,1568
"0",119,683,0,3829
"0",131,693,0,1993
"0",175,677,0,2452
"0",218,703,0,3233
"0",48,698,0,3303
"0",234,713,0,3576
"0",60,697,0,3126
"0",119,665,0,3410
"0",155,639,0,3164
"0",190,748,0,3013
"0",83,740,0,2436
"0",107,759,0,2648
"0",NA,619,0,3011
"0",40,738,0,3665
"0",63,520,0,3243
"1",83,743,0,2672
"0",119,720,0,2422
"0",218,520,0,1075
"0",206,640,0,3429
"0",175,695,0,3705
"0",218,520,0,3901
"0",79,677,0,3892
"0",87,716,0,2170
"0",119,520,0,3106
"0",151,713,0,1890
"0",175,690,0,3616
"0",151,725,0,3085
"0",151,632,0,2893
"0",171,698,0,3681
"0",190,520,0,3685
"0",115,520,0,3873
"0",107,520,0,3326
"0",246,756,0,4029
"0",79,704,0,3427
"0",179,760,0,3410
"0",115,657,0,2743
"0",48,741,0,3844
"0",171,627,0,4082
"0",63,647,0,3410
"0",511,719,0,3789
"0",167,752,0,3675
"0",119,645,0,2937
"0",230,520,0,1620
"0",115,622,0,3481
"0",155,643,0,3799
"0",246,732,0,3998
"0",143,650,0,2529
"0",115,641,0,3711
"0",147,720,0,3410
"0",107,601,0,2475
"1",56,740,0,3684
"0",135,757,0,3705
"0",123,719,0,3602
"0",99,667,0,3587
"0",95,712,0,3473
"0",83,679,0,2939
"0",91,754,0,3941
"1",44,673,0,3952
"0",159,709,0,-132
"0",52,691,0,2819
"0",131,638,0,2949
"0",522,520,0,3558
"0",44,735,0,3759
"0",159,746,0,3406
"0",32,717,0,3916
"0",159,641,0,3254
"0",123,697,0,3675
"0",107,738,0,2808
"0",198,520,0,2737
"0",95,656,0,3365
"0",28,706,0,3782
"0",182,520,0,2145
"0",111,650,0,3324
"0",NA,639,0,3587
"0",115,690,0,3073
"1",163,698,0,3410
"1",60,708,0,3410
"0",194,635,0,2498
"0",147,758,0,2530
"0",52,678,0,3355
"0",175,520,0,3399
"0",83,582,0,2737
"0",139,721,0,3640
"0",147,728,0,1462
"0",131,670,0,3844
"0",63,674,0,3400
"0",71,623,0,3959
"0",99,673,1,NA
"0",48,704,0,3380
"0",167,717,0,2524
"0",131,664,0,3454
"0",79,627,0,3572
"0",179,547,0,3429
"0",210,520,0,3249
"0",171,520,0,2807
"0",83,678,0,2507
"0",111,607,0,3454
"0",87,613,0,3093
"0",111,678,0,2603
"0",52,760,0,1417
"0",246,520,0,1007
"0",127,520,0,3459
"0",198,720,0,1161
"0",44,754,0,4031
"0",147,580,0,2475
"0",246,759,0,7072
"0",91,520,0,2428
"0",155,743,0,3155
"0",56,686,0,3091
"0",32,726,0,3622
"0",99,682,0,3085
"0",246,520,0,2013
"0",143,645,0,3275
"0",194,683,0,3401
"0",87,520,0,799
"0",198,719,0,-132
"0",143,520,0,3948
"0",40,720,0,3517
"0",246,704,0,3592
"0",95,680,0,NA
"0",504,676,0,3159
"0",545,712,0,1812
"0",127,520,0,2742
"1",123,650,0,2989
"0",143,609,0,3144
"0",171,686,0,2761
"0",632,713,0,2918
"0",186,520,0,3738
"0",143,743,0,3587
"0",175,520,0,669
"0",194,758,0,2863
"0",186,664,0,3728
"0",194,715,0,NA
"0",131,520,0,2902
"0",123,684,0,2745
"0",143,708,0,3292
"0",182,713,0,1713
"0",135,735,0,824
"0",238,634,0,3104
"0",194,673,0,1108
"0",230,735,0,3626
"0",111,652,0,2731
"0",246,755,0,3654
"0",115,760,1,2524
"0",91,520,0,3317
"0",202,705,0,-132
"0",171,729,0,2719
"0",79,745,0,2631
"0",480,737,0,3560
"0",218,712,0,3002
"1",151,760,0,2500
"0",119,755,0,3879
"0",143,669,0,3941
"0",218,640,0,3622
"0",44,622,0,4040
"0",111,711,0,3179
"0",32,760,0,9245
"0",83,678,0,3728
"0",103,695,0,3329
"0",91,520,0,3320
"0",NA,520,0,NA
"0",206,734,0,3056
"0",182,700,0,954
"0",79,574,0,3888
"0",186,672,0,3233
"0",119,760,0,3740
"0",111,527,0,3410
"0",95,646,0,2330
"0",171,520,0,1836
"0",163,669,0,2570
"0",218,760,0,3675
"0",218,520,0,-132
"0",139,686,0,1900
"0",91,645,0,3262
"0",127,706,0,3054
"0",71,544,0,3132
"0",135,643,0,2716
"0",127,721,0,3041
"0",99,752,0,3179
"0",147,630,0,7152
"0",107,706,0,3702
"0",99,571,0,3936
"0",NA,639,0,2657
"0",159,691,0,2138
"0",139,756,0,3603
"0",87,697,0,3144
"0",147,748,0,-132
"1",175,707,0,3194
"0",75,707,0,2938
"0",95,676,0,2796
"0",95,760,0,3056
"0",52,520,0,3504
"0",83,739,0,3260
"0",44,760,0,707
"0",115,662,0,2448
"0",131,641,0,2958
"0",111,652,0,2876
"1",143,752,0,3663
"0",103,531,0,3779
"0",202,627,0,3882
"1",171,722,0,3410
"0",210,753,0,4057
"0",63,706,0,3461
"0",40,736,0,3243
"0",63,745,0,2890
"0",127,601,0,1816
"0",115,618,0,3056
"0",75,623,0,3852
"1",246,520,0,735
"0",175,755,0,3941
"0",171,711,0,2985
"0",155,674,0,2941
"0",171,520,0,1614
"0",194,645,0,2790
"1",131,520,0,3879
"0",44,560,0,3852
"0",91,680,0,3188
"0",123,520,0,3799
"0",91,520,0,2173
"0",119,699,0,2746
"0",56,530,0,3954
"0",182,659,0,2170
"0",242,584,0,3516
"1",32,520,0,2715
"0",175,520,0,2120
"0",139,620,0,3217
"0",63,692,0,2898
"0",103,520,0,2859
"0",36,760,0,1766
"0",NA,760,0,3410
"0",127,678,0,2668
"0",139,631,0,3420
"1",60,520,0,3578
"0",186,760,0,3826
"0",167,719,0,1642
"0",95,591,0,3410
"0",127,520,0,3503
"0",56,710,0,3463
"0",159,545,0,NA
"0",127,520,0,1135
"0",87,605,0,3865
"0",190,709,0,3091
"0",119,657,0,3598
"0",99,647,0,2731
"0",198,741,0,2524
"0",175,698,0,2377
"0",143,685,0,2923
"0",163,755,0,-132
"0",198,573,0,3233
"0",111,558,0,3339
"1",107,520,0,3764
"0",44,572,0,3835
"0",67,696,0,3321
"0",56,667,0,3606
"0",131,520,0,2061
"0",127,712,0,2380
"0",79,656,0,3126
"0",155,692,1,3498
"0",139,759,0,3439
"1",182,733,0,NA
"0",182,520,0,3535
"0",202,590,0,2524
"0",127,520,0,2852
"0",131,713,0,2672
"0",135,685,0,NA
"0",52,681,0,2636
"0",127,520,0,2223
"0",175,520,0,3504
"0",111,520,0,2666
"0",190,692,0,3519
"0",194,605,0,3303
"0",179,692,0,2631
"1",131,520,0,1947
"0",135,697,0,2843
"0",238,646,0,3675
"0",87,520,0,2572
"0",111,668,0,3445
"0",182,712,0,2874
"1",71,757,0,-132
"0",143,695,0,3219
"0",206,520,0,3502
"0",171,666,0,3073
"0",127,654,0,2702
"0",NA,520,0,3970
"0",127,660,0,3354
"0",103,708,0,2056
"0",91,723,0,2666
"0",48,665,0,3985
"0",246,520,0,1263
"0",155,697,0,2834
"0",147,750,0,2993
"0",151,634,0,1568
"0",79,691,0,3455
"0",123,520,0,3817
"0",167,520,0,3393
"0",111,642,0,2613
"0",119,658,0,3350
"0",167,690,0,1692
"0",155,527,0,3523
"0",167,749,0,-132
"0",28,724,0,3801
"0",99,630,0,3445
"0",123,760,0,3779
"0",115,670,0,3794
"0",246,681,0,4011
"0",202,705,0,2819
"0",167,520,0,2895
"0",44,760,0,3919
"0",179,520,0,4076
"0",246,754,0,3764
"0",111,677,0,3445
"0",36,694,0,3607
"0",155,520,0,3480
"0",135,697,0,3233
"0",171,520,0,NA
"0",167,520,0,2780
"0",63,739,0,2967
"0",63,750,0,3941
"0",238,753,0,3914
"0",139,747,0,3022
"0",171,694,0,3789
"0",12,520,0,3009
"0",67,651,0,576
"0",103,713,0,1344
"0",155,758,0,3728
"0",127,637,0,2418
"0",79,703,0,2827
"0",83,673,0,2391
"0",171,520,0,4068
"0",99,603,0,3514
"0",52,727,0,3705
"0",36,520,0,4061
"0",87,663,0,3105
"0",60,654,0,2790
"0",175,709,0,2481
"1",115,685,0,3799
"0",155,760,0,1356
"0",163,520,0,3993
"1",139,672,0,2495
"0",171,520,0,2803
"0",186,689,0,2914
"0",79,725,0,3371
"0",111,701,0,3891
"0",182,742,0,2347
"0",127,702,0,2558
"0",179,717,0,2436
"1",143,758,0,3560
"0",NA,663,0,2808
"1",214,664,0,3296
"0",119,760,0,3306
"0",198,753,0,3959
"1",79,668,1,2524
"0",167,662,0,2761
"0",127,520,0,2226
"0",107,703,0,2524
"0",87,520,0,2566
"0",139,686,0,7106
"0",155,520,0,4083
"0",107,520,0,3938
"0",44,651,0,3233
"0",12,736,0,4065
"0",155,683,0,2099
"0",186,708,0,3578
"0",52,683,0,3233
"0",151,739,0,3469
"0",123,520,0,1511
"0",246,520,0,3199
"0",151,760,0,3622
"0",40,639,0,NA
"0",175,716,0,3994
"1",56,754,0,3274
"0",135,692,0,3587
"0",135,520,0,667
"0",91,665,0,2878
"0",32,717,0,3693
"0",155,712,0,2967
"0",NA,520,0,484
"0",60,520,0,2281
"0",167,706,0,3109
"0",95,683,0,3115
"0",99,681,0,2790
"0",139,586,0,2805
"0",107,719,0,2754
"0",NA,587,0,3150
"0",107,664,0,3587
"0",115,728,0,2683
"0",194,726,0,3764
"0",139,520,0,3799
"0",246,741,0,3791
"0",218,695,0,3284
"0",182,672,0,3484
"0",87,698,0,1727
"0",32,758,0,3622
"0",63,720,0,3923
"1",52,610,0,3445
"0",119,667,0,2524
"0",119,520,0,3129
"0",91,656,0,3410
"0",87,521,0,3587
"0",226,705,0,3764
"0",111,704,0,1993
"0",83,648,0,3459
"0",111,739,0,1536
"0",246,759,0,2498
"0",24,760,0,3703
"0",202,656,0,3233
"0",75,690,0,2504
"0",71,687,0,3906
"0",123,520,0,3119
"0",206,734,0,2558
"0",87,629,0,3587
"0",171,759,0,3551
"0",79,729,0,3396
"0",218,630,0,3941
"0",230,703,0,3365
"1",44,520,0,2108
"0",119,635,0,3750
"0",218,520,0,1672
"0",175,719,0,1533
"0",147,713,0,2082
"0",175,520,0,2751
"0",79,679,0,3368
"0",99,709,0,3383
"0",87,707,0,1993
"0",135,689,0,2053
"0",234,690,0,3844
"0",119,576,0,3427
"0",32,740,0,3675
"0",234,720,0,2977
"0",167,520,0,2831
"0",123,712,0,3675
"0",123,624,0,1887
"1",63,679,0,NA
"0",71,713,0,2583
"0",103,520,0,1247
"0",111,760,0,3870
"0",190,715,0,1154
"0",67,559,0,3616
"0",91,705,0,2967
"0",139,527,0,2960
"0",218,563,0,3631
"0",151,683,0,3469
"0",163,520,0,3508
"0",214,705,0,2524
"0",127,654,0,3941
"0",131,641,0,2554
"1",163,520,0,NA
"0",206,760,0,1601
"0",103,712,0,3157
"0",75,729,0,2938
"0",99,697,0,3188
"0",79,588,0,3764
"0",119,680,0,3321
"0",28,755,0,4037
"0",71,666,0,3469
"0",202,638,0,3602
"0",123,760,0,3762
"0",155,618,0,3174
"0",67,695,0,3516
"0",159,690,0,3268
"1",123,686,0,3582
"0",167,699,0,3587
"0",119,520,0,1652
"0",79,688,0,3114
"0",67,662,0,2893
"0",131,757,0,2923
"0",63,667,0,3572
"0",222,744,0,3793
"0",139,715,0,2200
"0",44,719,0,3498
"0",48,735,0,3469
"0",246,520,0,3810
"0",194,520,0,3957
"0",135,676,0,2595
"0",167,520,0,3691
"0",91,735,0,3653
"0",95,714,0,3223
"0",48,707,0,NA
"0",99,667,0,4057
"0",246,667,0,1798
"0",147,693,0,2259
"0",119,678,0,2436
"0",107,706,0,3569
"1",40,692,0,3541
"0",151,520,0,1726
"0",87,634,0,3072
"0",171,758,0,2790
"0",222,584,0,3923
"0",179,698,0,3308
"0",214,544,0,3815
"0",115,689,0,2347
"0",115,701,0,3010
"0",210,672,0,3341
"0",NA,695,0,3728
"0",167,520,0,4056
"0",155,520,0,3317
"0",99,643,0,3587
"0",179,718,0,2296
"0",182,724,0,3817
"0",167,701,0,3119
"0",99,679,0,3026
"0",135,730,0,3852
"0",246,665,0,3397
"0",163,756,0,NA
"0",67,760,0,3085
"0",NA,520,0,3473
"0",206,520,0,3642
"0",99,603,0,NA
"0",79,759,0,3233
"0",123,694,0,3805
"0",91,635,0,2524
"0",83,664,0,3091
"0",194,671,0,NA
"0",163,579,0,3786
"0",91,708,0,2772
"0",139,609,0,3673
"0",171,702,0,3100
"0",143,713,0,2524
"0",135,690,0,3458
"0",198,520,0,3
"0",123,696,0,3016
"1",234,520,0,3852
"0",95,748,0,3779
"0",186,697,0,2994
"0",135,520,0,4071
"0",87,632,0,3036
"0",NA,747,0,3330
"0",246,752,0,NA
"0",63,662,0,3159
"0",NA,520,0,1338
"0",115,713,0,3959
"0",60,686,0,2773
"0",179,701,0,3427
"0",52,670,0,2673
"0",155,641,0,3463
"0",226,688,0,3743
"0",111,520,0,3171
"0",52,755,0,4083
"0",87,672,0,2967
"0",36,520,0,2896
"0",40,589,0,3623
"0",179,706,0,2462
"0",131,705,0,2347
"0",91,520,0,517
"0",127,624,0,3321
"0",159,520,0,3764
"0",210,664,0,2878
"0",63,613,0,3115
"0",67,684,0,3303
"0",175,760,0,2554
"0",123,626,0,3589
"0",175,688,0,4005
"0",163,754,0,1108
"0",151,676,0,3498
"0",175,673,0,2902
"0",111,693,0,3463
"0",246,730,0,2518
"0",95,709,0,2701
"0",79,586,0,3631
"0",198,520,0,2387
"0",87,607,0,3799
"1",95,550,0,3179
"0",119,760,0,2268
"1",131,611,0,3129
"0",155,716,0,3274
"0",163,745,0,2354
"0",63,715,0,4060
"0",71,595,0,3675
"0",119,643,0,3188
"0",87,669,0,3298
"0",40,653,0,3457
"0",52,632,0,3618
"0",214,758,0,3401
"0",103,712,0,3941
"0",56,716,0,3852
"0",95,623,0,3410
"0",155,760,0,1993
"0",71,632,0,3906
"0",99,694,0,NA
"0",48,653,0,3410
"1",63,520,0,3117
"0",171,646,0,2673
"0",71,631,0,3349
"0",123,758,0,3935
"0",111,682,0,3587
"0",115,757,0,2332
"0",143,520,0,2342
"0",175,675,0,3755
"0",111,692,0,3541
"0",218,586,0,3731
"0",NA,688,0,2754
"0",60,667,0,2914
"0",95,520,0,3044
"0",36,734,0,3613
"0",107,685,0,3527
"0",186,520,0,3402
"0",179,520,0,1562
"0",246,520,0,3541
"0",NA,520,0,2315
"0",147,520,0,1391
"0",163,520,0,2206
"0",210,625,0,3347
"0",151,686,0,2761
"0",111,700,0,2861
"0",131,760,0,3197
"1",167,592,0,3867
"0",48,683,0,3085
"0",107,685,0,3469
"1",127,554,0,2756
"0",147,690,0,3985
"0",147,691,0,3779
"0",226,732,0,2082
"0",135,606,0,2110
"0",60,724,0,3530
"0",143,520,0,3643
"0",32,760,0,3557
"0",202,666,0,3671
"0",190,520,0,3685
"0",139,662,0,3336
"0",194,520,0,NA
"0",246,759,0,3646
"0",103,689,0,2663
"0",155,717,0,3622
"0",171,697,0,3587
"0",79,749,0,3764
"0",79,690,0,2614
"0",155,673,0,2997
"0",182,714,0,2912
"0",99,758,0,2761
"0",71,564,0,3852
"0",75,760,0,3056
"0",111,716,0,45
"0",246,760,0,2436
"0",139,588,0,3052
"0",115,520,0,3838
"0",12,520,0,4055
"0",155,674,0,3625
"0",91,623,0,2878
"0",159,760,0,2808
"0",234,709,0,3303
"0",198,669,0,1639
"0",202,680,0,3321
"0",175,520,0,3761
"0",246,520,0,754
"0",111,670,0,3606
"0",155,740,0,1993
"0",206,735,0,3410
"0",182,719,0,3480
"0",107,749,0,3073
"0",218,752,0,3906
"0",151,672,0,3700
"0",115,603,0,3777
"0",234,520,0,968
"1",79,758,0,3338
"0",67,644,0,3631
"0",246,520,0,-47
"0",163,662,0,2628
"0",87,760,0,2932
"0",91,685,0,3513
"1",182,676,0,NA
"0",95,597,0,3498
"0",175,664,1,3233
"0",28,738,0,3604
"0",36,671,0,3765
"0",75,658,0,2687
"0",111,716,0,382
"0",202,756,0,3499
"0",171,729,0,2294
"0",56,692,0,3704
"0",159,520,0,4000
"0",139,730,0,753
"1",123,674,0,2598
"0",202,520,0,3098
"0",206,520,0,3767
"0",171,706,0,2436
"0",119,669,0,1226
"0",175,711,0,2741
"0",127,711,0,3852
"0",111,711,0,2551
"0",103,597,0,3675
"0",127,520,0,3343
"0",175,601,0,2823
"0",52,613,0,3348
"0",67,640,0,3880
"0",NA,698,0,2808
"0",238,733,0,3410
"0",147,520,0,2921
"0",139,691,0,3201
"0",115,709,0,2952
"0",179,728,0,3498
"0",238,642,0,3779
"0",119,610,0,3365
"0",123,709,0,3087
"0",123,700,0,2348
"0",167,760,0,2554
"0",60,639,0,3374
"0",91,707,0,1727
"0",111,680,0,2066
"1",95,652,0,3412
"0",103,539,0,3725
"0",111,705,0,3449
"0",111,715,0,3380
"0",127,715,0,3354
"0",155,675,0,2989
"0",171,705,0,3268
"0",63,520,0,-132
"0",75,723,0,2994
"0",16,605,0,4111
"0",159,685,0,2812
"0",139,543,0,8907
"0",198,666,0,3728
"0",87,633,0,3144
"0",246,520,0,3940
"0",198,710,0,3658
"0",83,520,0,2483
"1",131,738,0,NA
"1",155,605,0,2602
"0",99,520,0,3852
"0",194,760,0,3941
"1",32,520,0,549
"0",115,664,0,3218
"0",202,520,0,4113
"0",115,656,0,2819
"0",143,520,0,4083
"0",115,690,0,2849
"0",143,719,0,1462
"0",75,681,0,3720
"0",175,703,0,1757
"0",87,618,0,3125
"0",123,629,0,2206
"0",135,655,0,3244
"0",139,688,0,2993
"0",190,713,0,2542
"0",44,655,0,3941
"1",167,669,0,3557
"0",52,677,0,3587
"0",127,589,0,3587
"0",175,732,0,3233
"0",182,728,0,3498
"0",143,520,0,-132
"0",127,692,0,2639
"0",143,681,0,1373
"0",163,627,0,3915
"0",167,718,0,2216
"0",151,520,0,NA
"0",186,520,0,4083
"0",171,740,0,2740
"0",190,520,0,3358
"0",103,662,0,3339
"0",182,716,0,2128
"0",119,755,0,3728
"1",63,706,0,NA
"0",115,736,0,3481
"0",99,670,0,2772
"0",198,677,0,3537
"0",67,600,0,2878
"0",175,520,0,2553
"0",99,726,0,3275
"0",67,613,0,3587
"0",79,706,0,2233
"0",67,529,0,3498
"0",155,760,0,NA
"0",159,639,0,2073
"0",135,670,0,2823
"0",246,677,0,3604
"0",202,721,0,3408
"0",NA,689,0,4009
"0",175,520,0,1258
"0",NA,674,0,3788
"0",36,760,0,3432
"0",63,623,0,2347
"0",186,742,0,2886
"0",194,692,0,3586
"0",167,520,0,2394
"0",83,520,0,NA
"0",238,752,0,3621
"0",111,630,0,3040
"0",83,708,0,2851
"0",107,697,0,1192
"0",95,520,0,2347
"0",99,698,0,2082
"1",103,667,0,6589
"0",155,520,0,3467
"0",91,619,0,3233
"0",103,703,0,1379
"1",163,520,0,3162
"0",179,633,0,3286
"0",99,520,0,3587
"0",131,726,0,3454
"0",163,635,0,4012
"0",56,749,0,3233
"0",99,701,0,2878
"1",139,656,0,3870
"0",135,656,0,3144
"0",48,659,0,3453
"0",206,611,0,3379
"0",218,717,0,2672
"0",56,689,0,3401
"1",103,673,0,3557
"0",206,726,0,3640
"0",127,637,0,3240
"0",111,600,0,3867
"0",119,732,0,2855
"0",115,520,0,2470
"0",75,695,0,3227
"0",210,520,0,4042
"0",159,520,0,2421
"0",167,647,0,3194
"0",40,626,0,3617
"0",131,674,0,2955
"0",151,653,0,2524
"0",87,620,0,3059
"0",127,520,0,3388
"0",135,683,0,2623
"0",103,612,0,2631
"0",127,639,0,3410
"0",135,520,0,3293
"0",83,692,0,3056
"0",246,716,0,3056
"0",226,725,0,3451
"0",83,743,0,2819
"1",175,709,0,3427
"0",246,756,0,3852
"0",135,624,0,3197
"0",107,613,0,3144
"0",175,665,0,2085
"0",91,520,0,1010
"0",87,539,0,3853
"0",238,658,0,3943
"0",107,520,0,438
"0",131,520,0,2672
"0",163,629,0,2790
"0",246,739,0,2618
"0",63,727,0,3520
"0",103,674,0,3410
"0",246,702,0,3321
"0",218,699,0,3723
"0",222,648,0,3702
"0",222,760,0,3551
"0",119,570,0,3631
"0",182,756,0,3726
"1",222,734,0,3864
"0",175,520,0,1893
"1",111,652,0,7296
"0",167,716,0,2244
"0",194,690,0,2436
"0",210,520,0,2865
"0",151,520,0,3144
"0",87,520,0,2861
"0",246,738,0,3737
"0",175,592,0,4056
"0",131,520,0,1912
"0",194,520,0,2098
"0",246,699,0,3833
"0",202,758,0,3410
"0",242,759,0,3751
"0",155,702,0,3600
"1",32,711,0,3941
"0",107,675,0,2808
"0",242,760,0,-22
"0",202,746,0,2338
"0",167,750,0,3587
"0",151,672,0,3062
"0",238,750,0,3630
"0",135,665,0,1689
"0",119,696,0,3950
"0",123,735,0,3498
"0",198,744,0,3754
"0",115,687,0,3292
"0",179,760,0,3675
"0",246,760,0,-132
"0",111,666,0,2808
"0",127,520,0,3392
"1",40,760,0,3179
"0",194,691,0,1001
"0",111,661,0,2377
"0",NA,727,0,1425
"0",103,675,0,2023
"0",186,751,0,2967
"0",127,687,0,1462
"0",143,520,0,3577
"0",115,657,0,2503
"0",159,520,0,3741
"0",214,753,0,2328
"0",242,692,0,3269
"0",182,744,0,3764
"0",155,727,0,3419
"1",186,565,0,3728
"0",115,633,0,3926
"0",131,706,0,2997
"0",171,710,0,2701
"0",246,759,0,3041
"0",179,757,0,3634
"0",127,660,0,2932
"0",107,654,0,3179
"0",159,718,0,3463
"0",127,520,0,2520
"0",56,695,0,3823
"0",63,757,0,3439
"0",163,597,0,3306
"0",48,759,0,3233
"0",246,701,0,3232
"0",67,670,0,3498
"0",182,642,0,3722
"0",163,698,0,1887
"0",48,676,0,3867
"0",246,760,0,3720
"0",175,683,0,2760
"0",222,520,0,3354
"1",87,692,0,3664
"0",83,760,0,3512
"0",83,520,0,999
"1",111,700,0,3143
"0",123,711,0,2524
"0",202,520,0,3705
"0",123,699,0,7369
"0",613,707,0,3852
"0",107,727,0,3091
"0",230,640,0,3572
"0",111,690,0,3412
"0",131,620,0,3481
"0",246,520,0,2147
"1",155,520,0,1146
"0",123,613,0,3966
"0",63,620,0,3469
"0",115,578,0,2215
"0",171,718,0,2518
"0",246,728,0,3199
"0",246,756,0,3870
"0",83,694,0,8357
"0",32,748,0,3573
"0",87,737,1,3002
"0",95,665,0,2170
"0",99,520,0,3641
"0",163,686,0,2967
"0",147,593,0,3934
"1",111,673,0,3827
"0",242,601,0,2524
"0",155,624,0,3467
"0",634,705,0,3804
"0",175,611,0,3115
"1",175,520,0,3597
"0",79,520,0,2391
"0",127,731,0,3195
"0",143,744,0,4033
"0",28,724,0,3675
"1",75,739,0,3319
"0",151,520,0,482
"0",159,757,0,2761
"0",123,520,0,-80
"0",179,706,0,932
"0",198,698,0,1857
"0",143,759,0,3188
"0",167,711,0,2303
"0",131,696,0,2826
"0",163,727,0,2878
"0",182,678,0,2938
"0",190,520,0,1373
"0",155,757,0,4062
"0",198,596,0,3152
"0",56,662,0,4056
"0",218,724,0,3646
"0",95,639,0,4047
"0",127,656,0,3020
"0",99,553,0,3233
"0",52,744,0,2871
"0",159,629,0,3270
"0",99,639,0,3056
"0",91,662,0,3020
"0",123,721,0,3472
"1",147,750,0,3563
"0",182,715,0,2400
"0",179,707,0,3321
"0",230,696,0,3823
"0",131,692,0,3262
"0",123,699,0,3897
"0",44,520,0,2517
"0",163,759,0,9613
"0",175,677,0,3250
"0",40,723,0,3835
"0",103,704,0,2200
"0",190,660,0,2878
"0",60,644,0,3048
"0",171,622,0,3454
"1",95,683,0,3233
"0",71,668,0,2275
"0",214,692,0,3006
"0",40,760,0,3944
"0",198,759,0,3561
"0",159,664,0,1969
"0",139,644,0,2294
"0",71,692,0,1462
"0",48,646,0,3562
"0",75,677,0,2730
"0",179,756,0,3587
"0",44,713,0,1975
"0",99,520,0,3574
"0",40,742,0,3339
"0",71,655,0,3658
"0",234,520,0,2217
"0",131,725,0,2297
"0",63,685,0,3587
"0",139,713,0,2595
"0",238,746,0,1993
"0",198,698,0,2937
"0",115,520,0,4009
"0",91,520,0,1190
"0",167,570,0,3557
"0",67,650,0,3764
"0",60,758,0,-132
"0",103,695,0,2985
"0",182,520,0,658
"0",135,719,0,3673
"0",214,617,0,3144
"0",182,760,0,3291
"0",147,703,0,1108
"0",67,685,0,3498
"0",NA,716,0,2861
"0",28,760,0,3904
"0",115,591,0,2727
"0",79,735,0,3671
"0",119,710,0,3038
"0",111,752,0,NA
"0",107,520,0,1755
"0",135,758,0,3728
