"Label","LOAN","MORTDUE","VALUE","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0",6600,NA,46516,0,0,0,NA,0,0,14.845990728
"0",6600,98415,126636,11,NA,NA,423.20962409,2,49,40.957090317
"0",6700,NA,55396,NA,NA,NA,NA,NA,NA,15.703991562
"0",6700,55113,56486,4,0,0,84.417030462,0,17,23.642853829
"1",6700,60301,70543,5,0,0,195.78086332,0,19,32.397593406
"0",6700,NA,30544,2,0,0,283.89723134,0,14,24.120451557
"0",6700,49367,59609,6,0,0,99.303700784,0,17,25.231366381
"0",6700,58741,68225,9,0,3,173.5744163,1,31,23.587013228
"1",6700,27510,42495,2,0,2,171.52648922,3,27,41.428597508
"1",6700,NA,81239,19,NA,NA,NA,NA,NA,40.894931701
"0",6700,69773,83014,0,1,0,263.17343429,0,5,37.70699649
"0",6700,51855,58084,21,0,0,193.75474567,0,19,19.549571698
"0",6700,48430,64358,0,1,NA,108.35174747,NA,13,38.894194746
"0",6700,29662,36195,1,0,0,112.13708066,1,30,38.52863281
"0",6700,66587,70710,9,1,0,43.923382631,1,24,39.738576265
"1",6700,NA,20631,4,0,0,174.72183413,1,8,62.246451123
"0",6700,54161,59714,20,0,0,209.20630035,0,20,20.203517707
"0",6700,134616,155034,13,1,0,215.42240638,0,19,19.493871984
"0",6800,136951,160306,11,0,0,219.7356734,1,18,20.885093499
"0",6800,138691,160063,12,0,0,208.42084303,0,19,19.33336736
"0",6800,49809,65074,7,NA,4,116.6327333,3,10,39.215028911
"0",6800,78292,86959,3,NA,NA,NA,NA,NA,18.927211638
"0",6800,139578,154602,12,0,0,201.96083432,0,18,22.325828788
"0",6800,57439,74816,2,0,2,126.30323511,0,22,27.118653527
"0",6800,76074,88178,22,0,0,341.46505556,0,46,27.523246143
"1",6800,31000,42000,3.5,1,0,106.26666667,2,26,NA
"0",6800,45150,57150,4,0,1,94.333333333,3,12,NA
"0",6800,56155,57912,21,0,0,206.30632134,0,20,21.798513082
"1",6800,NA,27410,6,1,0,2.0333333333,1,5,NA
"0",6800,178559,247611,NA,0,0,127.23414105,0,22,42.083901678
"0",6800,NA,72310,1,0,0,48.818836477,0,3,40.787393229
"0",6800,71666,99913,0,0,1,196.46499893,0,31,35.761604731
"0",6800,75964,88754,19,0,1,298.70048215,0,23,39.107501643
"0",6900,75880,113612,1,0,0,230.80558812,1,38,17.965883444
"0",6900,70717,87466,2,0,0,112.58906066,0,15,41.428089899
"0",6900,53776,51952,5,0,0,87.900118337,0,17,22.286997477
"1",6900,53328,58088,2,0,0,101.5319079,0,21,35.764058362
"1",6900,5816,NA,23,0,2,67.8,1,18,NA
"1",6900,57257,63752,10,2,0,138.23477796,0,22,38.372460882
"1",6900,37055,83000,1,0,0,122.26666667,2,43,NA
"0",6900,97662,110046,24,0,0,111.12339734,0,11,37.253150854
"0",6900,49000,68280,1,0,0,61.9,8,22,NA
"0",6900,NA,57067,NA,NA,NA,NA,NA,NA,14.370985949
"0",6900,50387,68443,7,NA,3,105.82732904,2,10,40.717668846
"0",6900,49932,66042,20,0,0,204.48458275,0,19,21.855494126
"0",6900,51384,84689,4,0,0,224.2470369,3,29,30.526150723
"0",6900,NA,36191,NA,NA,NA,311.86989931,NA,12,30.790620774
"0",7000,98779,124827,9,NA,NA,421.541928,1,49,40.828872934
"0",7000,73873,111781,0,0,0,231.79991346,0,38,19.273579455
"0",7000,74795,99149,1,0,1,175.57144277,0,32,34.449664673
"0",7000,NA,47462,NA,NA,NA,102.6573271,NA,9,36.094071425
"0",7000,78284,98214,0,0,1,171.83838617,0,31,36.247963031
"0",7000,58128,93740,5,0,0,213.36302767,2,24,34.475301929
"0",7000,81335,81018,22,0,0,341.61057605,1,47,27.767299768
"0",7000,52287,87972,7,0,0,211.28441317,1,24,33.461402248
"0",7000,58339,72432,10,NA,1,197.33839792,0,24,39.843087337
"0",7000,46238,66842,4,0,0,90.380409083,3,11,36.30952679
"1",7000,142251,157250,5,0,0,87.833333333,4,21,NA
"1",7000,19894,32500,4,0,0,134.7,1,16,NA
"1",7000,27290,63500,6,NA,NA,NA,NA,NA,NA
"1",7000,18000,46520,17,0,1,183.1,0,23,NA
"1",7000,66000,86300,3,1,1,242.43333333,0,8,NA
"1",7000,46000,66660,1,0,1,138.23333333,0,9,NA
"0",7000,120000,175450,8,0,0,219.16666667,1,20,NA
"0",7000,58843,75300,1.5,0,0,103.66666667,0,7,NA
"0",7000,7000,31200,5,0,0,265.06666667,0,12,NA
"0",7000,29000,49000,11,0,0,234.4,1,32,NA
"0",7000,5768,26600,NA,NA,NA,NA,NA,NA,NA
"0",7000,56636,76353,15,0,0,229.3,1,36,NA
"0",7000,55000,63000,5,0,0,84.733333333,3,20,NA
"0",7000,46225,59000,16,0,4,219.13333333,0,37,NA
"1",7000,53194,81150,14,7,0,183.63333333,2,28,NA
"1",7000,83000,97635,5.6,3,0,141,0,10,NA
"1",7000,138841,160000,11,8,0,86.2,2,36,NA
"1",7000,38800,53500,15,0,0,96.366666667,0,18,NA
"1",7000,25000,49840,0.6,0,0,139,0,13,NA
"1",7000,18000,25000,6.5,1,0,205.96666667,1,19,NA
"1",7000,74500,81600,2,2,0,340.9,0,29,NA
"1",7000,64300,119500,1,1,0,54.833333333,0,8,NA
"0",7000,64255,68389,4,0,0,80.152430908,2,19,40.561860543
"1",7000,NA,96783,20,NA,NA,NA,NA,NA,40.730315337
"0",7000,129959,161301,11,0,0,209.98629953,0,18,21.917952264
"0",7000,58114,93391,6,0,0,200.07775507,1,24,31.736511786
"0",7000,16047,67750,21,0,0,315.32145267,0,12,38.693655802
"1",7100,39000,55000,12,0,1,192.76666667,2,31,NA
"1",7100,54000,74800,7.5,1,1,71,4,18,NA
"0",7100,NA,74753,2,0,0,48.854644654,0,4,41.302546904
"0",7100,98490,114457,23,0,0,116.10008714,0,11,35.601894251
"0",7100,54700,68500,19,0,0,155.2,1,12,NA
"0",7100,NA,40185,3,0,0,272.9226847,1,25,41.916899529
"0",7100,25896,33580,1,0,0,29.856365166,9,7,28.271474159
"0",7100,120176,180104,8,0,0,221.60732419,0,18,32.674358967
"0",7100,58639,72412,14,0,0,120.03346455,0,20,43.678746661
"0",7100,57863,70969,0,0,0,65.872044812,7,21,26.829490191
"0",7100,64850,76985,0,0,0,108.21718977,0,7,36.337557557
"0",7100,53273,54378,5,0,0,84.837249966,0,17,22.861199646
"1",7200,54600,65000,14,2,1,98.433333333,11,9,NA
"0",7200,62329,78007,8,0,0,55.35880309,1,23,38.640277109
"0",7200,57912,84806,15,0,0,241.51424984,0,35,35.062675655
"0",7200,98691,115750,22,0,0,118.00014232,0,11,37.72035861
"0",7200,79946,113807,1,0,0,238.45882498,0,37,18.617288691
"0",7200,36264,48240,15,0,0,82.166666667,0,12,NA
"1",7200,46000,67000,24,0,0,142,1,14,NA
"1",7200,43705,50000,9,0,2,235.36666667,6,16,NA
"0",7200,NA,38061,NA,NA,NA,299.75272612,NA,12,31.880033183
"1",7200,15637,39660,6,0,1,354.23976343,3,42,33.624133446
"0",7200,NA,74610,1,0,0,40.182134821,0,3,37.941253769
"0",7200,71667,117325,0,0,1,241.05607809,1,38,18.510551331
"1",7200,NA,76723,10,0,0,70.193890188,0,11,41.250706258
"0",7200,71509,86484,4,NA,NA,NA,NA,NA,20.099049784
"0",7200,22832,31666,0,0,0,38.003266851,9,7,28.295681117
"1",7300,58671,87975,3,0,0,74.066666667,1,16,NA
"1",7300,60890,75785,6,0,1,45.966666667,0,13,NA
"1",7300,28500,42050,3,NA,NA,NA,NA,NA,NA
"1",7300,60971.32,77375,2,NA,NA,NA,NA,NA,NA
"0",7300,131000,197500,1.5,0,0,68.033333333,2,23,NA
"0",7300,55456,86766,6,0,0,240.05677145,2,23,31.724698502
"0",7300,60973,79443,14,0,0,239.62029765,1,36,36.727136357
"0",7300,93428,118184,10,NA,NA,411.95205053,1,50,40.39647435
"0",7300,49064,64225,6,NA,4,106.37599933,1,10,40.051915231
"0",7300,139348,205981,1,0,0,60.424760757,2,22,36.812290634
"0",7400,32832,50798,10,0,0,221.3384208,1,31,36.009421486
"0",7400,75311,89905,0,NA,NA,NA,NA,NA,27.201999612
"1",7400,2063,100448,NA,0,0,96.133333333,0,14,NA
"0",7400,NA,44651,2,0,0,271.91816905,0,25,42.930043097
"0",7400,138033,163162,11,0,0,224.84704249,0,19,21.057574023
"0",7400,88288,119677,5,0,0,194.37214004,1,27,26.646083641
"0",7400,75547,93839,0,NA,NA,NA,NA,NA,28.161831853
"0",7400,48924,86612,4,0,0,207.76841442,4,30,29.937917829
"0",7400,73985,114849,0,0,0,238.58630343,1,38,18.421369855
"0",7400,NA,54138,1,0,0,NA,0,0,12.219679961
"0",7400,51974,59323,4,0,0,83.34671188,0,18,23.397634628
"0",7400,56596,72861,3,0,1,141.96214925,0,23,28.300245637
"1",7400,71576,89068,0,0,0,94.782230694,0,17,42.803421995
"0",7400,65032,83184,15,0,0,230.42025592,1,35,35.415112916
"0",7400,72739,91425,3.5,0,0,128.83333333,0,26,NA
"0",7400,82412,91326,19,0,1,316.94708254,1,24,37.908750185
"1",7500,NA,51610,4,0,3,158.26666667,2,18,NA
"0",7500,45864,57799,7,NA,0,65.57119786,NA,16,33.865745347
"1",7500,57340,80000,4,0,5,86.233333333,3,14,NA
"0",7500,47518,60252,16,0,3,220.62498387,0,37,26.711536473
"0",7500,63573,80601,4,0,0,111.43518985,0,14,41.773446616
"1",7500,32070,36811,1,1,0,228.03600011,0,6,30.162214113
"0",7500,44744,60518,6,NA,0,79.411229994,NA,16,34.397441727
"0",7500,NA,49804,NA,NA,NA,NA,NA,NA,12.391235037
"0",7500,72097,69408,4,1,0,155.39196223,1,23,41.600983364
"0",7500,84479,104571,23,0,0,47.832851338,3,14,33.075010372
"0",7500,88056,104794,25,0,0,56.750113136,2,14,30.538906969
"0",7500,11358,36892,5,0,0,286.9228238,0,11,23.06292573
"1",7500,59000,72000,5,0,3,295.86666667,0,19,NA
"1",7500,NA,NA,21,NA,NA,158.9,1,21,NA
"1",7500,35945,49750,3,0,0,122.06666667,0,23,NA
"1",7500,18400,29375,6,1,0,147.1,0,9,NA
"1",7500,63500,86125,5,0,0,136.1,0,8,NA
"1",7500,33600,50125,2,0,0,146.93333333,0,18,NA
"1",7500,57800,109600,4,0,1,124.13333333,1,18,NA
"1",7500,NA,40150,5,0,0,NA,1,0,NA
"1",7500,80440,72920,8,0,1,201.5,0,24,NA
"1",7500,60000,87830,5,0,0,153.26666667,2,16,NA
"1",7500,126000,151380,18,0,2,75.666666667,1,13,NA
"0",7500,40936,50900,10,1,0,115.6,1,26,NA
"0",7500,NA,26850,20,0,0,185.63333333,1,16,NA
"0",7500,49100,85650,18,0,0,178.33466667,0,29,NA
"1",7500,NA,71799,4,0,3,177.5,0,22,NA
"1",7500,39600,42000,1,0,0,47.7,1,15,NA
"1",7500,42077,91676,5.5,1,4,344.9,1,30,NA
"1",7500,42721,67000,15,1,3,126.76666667,2,23,NA
"1",7500,NA,NA,20,NA,NA,157.32842275,0,20,NA
"1",7500,12115,35910,13,3,6,234.90075082,0,24,24.662276673
"0",7500,67778,83368,15,0,0,227.29208976,0,17,24.091770363
"0",7500,60192,76475,8,0,0,60.503625209,2,24,39.280512379
"0",7500,57213,92458,28,0,0,243.15711917,1,16,23.992353351
"1",7500,50000,80000,9,NA,5,299.56666667,2,18,NA
"0",7600,133475,203936,1,0,0,87.452870081,2,23,37.005967843
"0",7600,77518,83727,4,NA,NA,NA,NA,NA,22.655140286
"0",7600,48829,62357,3,0,1,92.941357816,2,12,35.672273609
"0",7600,58622,77726,15,0,0,249.63376067,2,36,34.882066439
"0",7600,NA,28593,20,0,0,180.16893732,0,16,35.583403169
"0",7600,49926,58588,5,NA,1,64.660106948,NA,16,35.051896774
"0",7600,80900,99525,2,0,0,135.64019635,0,26,34.777089425
"0",7600,NA,40341,3,0,0,265.02047536,1,25,43.300105312
"0",7700,14776,32287,NA,NA,NA,NA,NA,NA,34.880462318
"0",7700,32243,36369,12,0,0,180.41578673,0,13,21.72081838
"0",7700,53377,86018,16,0,0,187.19401123,0,28,24.217658483
"0",7700,56622,70136,7,NA,4,120.7645092,1,11,38.132345766
"0",7700,35100,45000,10,0,0,206.96666667,1,23,NA
"0",7700,NA,67350,NA,NA,NA,NA,NA,NA,NA
"0",7700,70451,81862,3,0,0,141.26867109,0,31,31.68194302
"0",7700,20887,26958,0,0,0,17.460749903,10,6,30.233504742
"1",7700,14589,33100,3,0,7,122.06666667,0,22,NA
"0",7700,76056,83643,22,0,0,353.19562851,0,47,28.544528867
"0",7700,NA,68131,1,0,0,56.609906288,0,3,40.499820445
"0",7700,51045,91068,20,0,0,179.24093557,0,28,27.23109397
"0",7800,44000,57500,11,0,0,95.366666667,0,23,NA
"1",7800,NA,11702,0,0,0,44.629591574,2,7,21.271785371
"0",7800,58399,65945,1,0,1,106.63134156,2,18,37.02476444
"0",7800,42802,52422,8,NA,NA,193.0814529,NA,18,26.495879292
"0",7800,58364,66688,3,0,2,114.51215796,3,18,37.929273869
"0",7800,64503,85608,12,0,0,235.4853772,0,35,34.423248847
"0",7800,69662,80498,4,0,0,100.42833098,0,14,42.807341953
"0",7800,45391,61743,12,0,0,105.08759384,0,22,36.70541274
"0",7800,48200,59000,23,0,0,274.96666667,3,29,NA
"0",7800,55000,62800,6,0,0,123.03333333,0,34,NA
"0",7800,38506,50309,11,0,0,231.0011955,0,32,35.906115846
"0",7800,55394,63567,23,0,0,262.01435765,2,29,38.983938486
"0",7800,NA,30320,2,0,0,295.11342067,0,13,23.245673006
"0",7800,109000,123500,6,0,1,174.46666667,0,19,NA
"0",7800,53243,95065,7,0,0,220.80244426,2,24,31.827626823
"1",7900,67222,75189,4,0,0,95.676872691,0,23,36.97971203
"0",7900,44682,57285,7,1,0,110.07185689,1,25,25.409016713
"0",7900,44690,45841,10,0,0,185.62159231,0,22,32.285724089
"1",7900,126919,166566,10,NA,NA,NA,NA,NA,NA
"0",7900,40827,55757,14,0,0,87.603462439,0,11,31.850563903
"0",7900,NA,31602,20,0,0,192.1211081,0,15,35.586051528
"0",7900,NA,67081,1,0,0,59.081541425,0,4,41.077878217
"0",7900,NA,71519,0,0,0,55.873860215,0,4,38.375091295
"0",7900,77221,95316,4,0,0,116.30949336,0,25,35.429796579
"0",7900,NA,35422,19,0,0,184.39002923,0,15,37.836714873
"0",7900,42400,53000,2,0,1,95.366666667,0,20,NA
"1",7900,55383,70020,12,2,0,80.778941503,10,8,44.858977324
"0",7900,NA,37125,NA,NA,NA,285.11101511,NA,12,29.413549764
"0",7900,78532,122952,29,0,0,332.64504738,1,37,35.311552628
"0",7900,NA,75462,NA,NA,NA,NA,NA,NA,23.345021675
"0",7900,41935,53543,8,0,0,203.54460997,1,22,31.491686795
"0",8000,53000,65960,7.5,0,0,132.56666667,0,17,NA
"0",8000,49232,61221,23,0,0,258.19457767,3,29,41.246612634
"0",8000,45557,56235,7,NA,1,84.691134882,NA,16,36.503160752
"0",8000,61565,87624,14,0,0,203.9971364,0,17,23.562565007
"0",8000,82547,105361,24,0,0,52.59326412,2,13,32.160922592
"0",8000,70546,81272,4,0,0,119.06692204,0,31,33.361586301
"0",8000,177683,251771,NA,0,0,138.51160087,0,22,39.735448824
"0",8000,75690,96517,1,NA,NA,NA,NA,NA,27.336157387
"1",8000,49685,81020,2,0,3,129.3624659,0,15,47.000975215
"1",8000,28000,41950,2,0,0,103.4,1,20,NA
"1",8000,47823,63000,5,0,0,53.666666667,2,18,NA
"1",8000,61000,90450,4,2,1,139.86666667,0,9,NA
"1",8000,58000,73750,22,0,4,221.43333333,1,20,NA
"1",8000,33000,38500,2,0,0,NA,0,0,NA
"1",8000,33689.3,48000,3,0,0,103.73333333,0,13,NA
"1",8000,47306,68350,9,0,0,82.633333333,0,20,NA
"0",8000,45000,56100,9.9,0,0,92.3,3,34,NA
"0",8000,69341,86900,15,0,1,89.266666667,0,9,NA
"0",8000,70917,83500,8,0,0,107.5,0,23,NA
"0",8000,NA,34226,NA,NA,1,75.366666667,1,10,NA
"0",8000,78720,86800,0.1,4,0,NA,0,4,NA
"0",8000,38758,46466.26,21,1,1,229.3,1,18,NA
"0",8000,79200,116500,8,NA,NA,NA,NA,NA,NA
"0",8000,63700,79754,3.8,0,0,208,0,16,NA
"0",8000,41000,54000,4,0,0,189.7,1,22,NA
"0",8000,76600,96000,2,0,0,73.033333333,2,24,NA
"0",8000,65000,93600,16,NA,NA,140.06666667,4,16,NA
"0",8000,49000,60000,11,0,0,107.53333333,1,19,NA
"1",8000,37871,NA,15,6,2,179.63333333,0,30,NA
"1",8000,4500,NA,1,3,2,102.43333333,6,15,NA
"1",8000,63152,NA,9,1,1,132.9,1,26,NA
"1",8000,21944,31352,0,1,1,33.433333333,9,3,NA
"1",8000,86804,113000,7,1,3,145.16666667,1,20,NA
"1",8000,36000,115800,NA,0,0,168.23333333,3,30,NA
"1",8000,32100,36739,4,0,0,79.458845053,2,8,31.276715679
"0",8000,47154,65458,2,0,0,99.993789825,3,12,38.873711304
"1",8000,92487,113947,8,0,3,151.81738872,0,19,26.457524449
"0",8000,84282,121045,28,0,0,330.17485564,1,37,35.362686394
"0",8000,57361,71167,2,0,1,130.76703495,0,22,29.381985445
"0",8000,80817,89515,0,3,0,NA,0,4,29.638901419
"0",8000,NA,49000,11,1,0,310.4,2,13,NA
"0",8000,84730,123455,9,NA,NA,NA,NA,NA,40.032649334
"0",8000,58006,94930,4,0,0,223.20298954,2,24,30.913395837
"0",8000,NA,68572,1,0,0,53.935137714,0,4,37.703911499
"0",8100,43553,88242,2,0,0,207.94046872,4,30,31.329651718
"0",8100,78508,200133,14,0,0,9.1,NA,8,NA
"0",8100,48781,50434,5,0,0,75.635047684,0,18,24.545192137
"0",8100,84822,123854,31,0,0,340.7444307,2,38,36.205114552
"0",8100,53863,74705,0,0,0,66.294570391,8,21,26.046469422
"0",8100,78977,91995,19,0,0,296.74709479,1,23,38.820940293
"0",8100,81322,97823,3,0,0,118.46850599,0,25,32.716777591
"0",8100,46380,58745,7,0,0,78.360087635,0,18,22.375341167
"0",8100,66546,84943,3,0,0,225.6909893,0,15,30.398005095
"0",8100,54841,71400,6,0,0,89.233333333,2,15,NA
"0",8100,66691,82768,4,0,0,184.19341758,0,15,32.396509487
"1",8100,19772,39431,0,0,1,82.335287775,1,12,20.342467722
"0",8100,13179,32981,NA,NA,NA,NA,NA,NA,31.742249284
"0",8100,69047,82113,3,0,0,121.41114886,0,30,35.073918357
"0",8100,26886,36527,12,0,0,188.41982641,0,13,24.865567185
"0",8100,NA,56386,11,1,0,294.60276683,2,12,32.385956174
"1",8100,28523,39816,5,0,0,130.64393328,0,16,37.393526416
"0",8100,28187,32584,0,1,0,27.048834712,10,7,29.287956831
"0",8100,50373,65865,5,0,0,99.598169948,2,11,38.910150834
"0",8200,10909,37286,3,0,0,268.25460165,0,12,22.232952814
"0",8200,39175,55848,10,NA,NA,161.66158225,NA,18,24.200111438
"0",8200,NA,50061,10,0,0,296.9016386,1,13,33.632136517
"0",8200,101230,120087,9,NA,NA,419.27296549,1,49,40.558271494
"0",8200,62603,86782,15,0,0,219.56581251,0,18,24.63662135
"0",8200,117314,132770,4,0,1,176.33454149,0,19,34.55205243
"0",8200,64006,80409,15,0,0,235.36324945,0,36,35.636720346
"0",8200,NA,49362,NA,NA,NA,NA,NA,NA,11.769692151
"0",8200,171456,246758,NA,0,0,138.15481817,0,21,40.337860758
"0",8200,72986,87621,14,0,1,86.545727017,0,9,24.697430423
"0",8200,172497,249071,NA,0,0,114.98197436,0,21,41.098025151
"0",8200,51730,59025,16,0,3,220.81329019,0,37,24.380092654
"0",8200,58536,66546,1,0,2,118.39735837,2,17,34.71164955
"0",8200,68013,77008,8,0,0,49.146922298,1,23,40.792589704
"1",8200,47700,60000,0.1,0,0,NA,0,0,NA
"0",8200,76268,89166,23,0,0,341.8553472,1,46,29.869576644
"0",8200,NA,38648,NA,NA,NA,302.53018223,NA,10,30.445375631
"0",8200,120837,176244,8,0,0,196.72416054,0,20,34.745743152
"0",8200,61821,64832,5,0,0,123.28602489,0,34,35.875343986
"0",8200,66254,74994,7,0,0,60.384862517,1,24,39.72610514
"0",8200,NA,49331,9,0,0,305.88808215,2,12,33.718613864
"0",8200,67489,80145,2,0,0,104.39650664,0,7,36.912310875
"1",8200,87979,94854,10,0,0,108.47902378,3,19,41.270682597
"0",8200,80989,105080,1,0,0,81.354795297,1,24,38.4757705
"0",8200,135929,200275,0,0,0,69.617174882,1,23,37.805432649
"0",8200,75870,97922,0,NA,NA,NA,NA,NA,27.276364919
"0",8200,48515,59240,17,0,4,214.14450966,0,36,27.459144234
"0",8200,79751,125413,7,NA,NA,NA,NA,NA,41.985557292
"0",8200,NA,33540,21,0,0,178.68792754,0,15,36.601698856
"0",8200,13392,34254,3,0,0,267.91864156,0,11,21.929990488
"1",8300,82000,111000,6,2,2,214.1,2,12,NA
"0",8300,57503,72704,18,0,0,156.59370755,0,11,33.337118756
"0",8300,61213,65798,6,0,0,86.296515758,2,20,41.426872232
"0",8300,41481,50448,20,0,1,230.84886345,1,18,35.88829101
"0",8300,14601,66143,24,0,0,320.23488221,1,12,40.015070568
"0",8300,51783,57839,3,0,0,96.176673144,0,20,36.210351332
"0",8300,47000,78320,18,0,0,195.83333333,1,17,NA
"0",8300,59761,75081,17,0,0,147.94164245,1,11,31.959227235
"1",8300,NA,47244,6,NA,NA,NA,NA,NA,NA
"0",8300,NA,41438,NA,NA,NA,302.85663286,NA,12,30.104071436
"0",8300,178745,251935,NA,0,0,130.7309108,0,22,42.358059882
"0",8300,67715,86945,14,0,0,221.47492481,0,17,25.194297211
"0",8300,44783,63424,2,0,NA,97.900836205,NA,12,36.587869801
"0",8300,45842,50006,16,0,0,90.653070126,0,12,31.360821946
"0",8300,101150,115215,23,0,0,130.25632943,0,12,36.50599948
"0",8300,67839,76502,9,0,0,58.560174005,3,24,38.974293529
"0",8300,35343,51986,10,0,0,242.81896695,1,31,37.966606016
"0",8300,54039,89301,18,0,0,173.19132242,0,28,26.266815752
"0",8300,71922,117151,2,0,0,246.93475819,1,37,18.156826624
"1",8300,10000,63775,0,0,0,200.86666667,0,14,NA
"0",8400,75912,95329,18,0,1,294.16422462,0,24,38.641804544
"0",8400,39677,54707,10,0,0,203.24296532,1,23,31.217709755
"0",8400,53841,64284,15,0,3,206.35456436,0,36,26.054853712
"0",8400,39991,58511,10,NA,NA,176.99611174,NA,19,24.298636083
"0",8400,82597,83858,25,0,0,350.56813617,1,47,28.91075714
"0",8400,82972,121796,7,NA,NA,NA,NA,NA,41.445623568
"0",8400,17479,66894,23,0,0,326.34280468,1,13,40.588576066
"0",8400,62989,76718,3,0,2,131.47138261,0,22,29.200400339
"0",8400,43589,49950,9,0,0,202.70454037,0,23,33.592318942
"0",8400,62583,77481,6,0,0,98.672705089,2,15,26.308380329
"0",8400,41656,51846,10,NA,NA,190.01750256,NA,19,25.768965033
"0",8400,77144,91532,19,0,1,311.75718243,1,24,40.912736994
"0",8400,80490,93028,0,NA,NA,NA,NA,NA,29.473761481
"0",8400,60995,78444,4,0,1,123.7385166,0,23,26.932707601
"1",8400,31800,72000,NA,0,2,187.26666667,1,21,NA
"0",8400,43900,55000,1,0,0,169.43333333,1,21,NA
"1",8400,44800,56000,0,1,5,314.5,4,42,NA
"0",8400,30146,39326,11,0,0,183.09274953,0,12,23.097201883
"0",8400,84666,123613,8,NA,NA,NA,NA,NA,39.658320047
"0",8400,NA,39106,NA,NA,1,80.075339194,0,10,35.683502202
"0",8400,35240,54314,8,0,0,210.58001479,1,22,32.571867291
"0",8400,57103,78079,0,0,0,56.30976479,8,21,23.521188257
"0",8400,78089,90660,9,0,0,118.63539467,0,22,27.09304112
"0",8400,77916,93589,0,NA,NA,NA,NA,NA,27.873870625
"1",8400,48032,95213,5,1,4,326.67959049,0,30,38.191681736
"0",8400,57694,70782,4,0,0,125.71032467,0,34,37.622785545
"0",8400,85136,125912,9,NA,NA,NA,NA,NA,40.715178041
"0",8400,102894,117799,9,NA,NA,420.09816444,1,49,39.633190088
"1",8400,32000,49000,12.6,0,3,41.3,2,18,NA
"1",8400,37256,45956,1,0,0,214.44323,1,6,31.24524851
"0",8500,83157,202962,14,0,0,13.68276401,NA,8,21.297339233
"0",8500,NA,42980,NA,NA,1,76.010752573,0,9,37.659668201
"0",8500,73752,87931,21,1,1,291.62037844,0,24,39.003140628
"0",8500,41210,45175,9,0,0,209.49409472,1,22,29.96408198
"0",8500,NA,32907,18,0,0,169.94538773,1,15,35.312710478
"1",8500,30077,42770,0.25,0,0,89.266666667,0,10,NA
"0",8500,54000,62533,4,0,1,313.46666667,0,10,NA
"0",8500,55100,66900,15,0,0,229.26666667,4,32,NA
"1",8500,48961,73550,11,6,1,145.1,4,11,NA
"1",8500,18240,40200,1,0,1,306.4,0,12,NA
"0",8500,64665,72376,4,0,0,70.934880772,3,20,40.309041225
"0",8500,50031,57276,0,0,0,171.21281473,0,21,35.158702571
"0",8500,61607,81126,16,0,0,222.21119026,1,35,34.729698093
"0",8500,49266,64461,22,0,0,264.40802314,3,29,37.976757922
"0",8500,50569,60940,6,0,0,189.94689772,0,22,29.202476735
"0",8500,NA,27873,21,0,0,190.06187015,0,15,38.375406098
"0",8500,78346,82226,22,0,0,320.34954262,1,47,30.199399523
"0",8500,47777,78979,18,0,0,202.95427654,1,16,34.828647504
"0",8500,53459,62678,13,0,0,116.86344909,0,18,30.05290208
"0",8500,77954,82965,25,0,0,350.7763043,1,46,28.584515556
"1",8500,29383,45900,8,0,0,122.13333333,0,22,NA
"0",8500,20959,62956,20,0,0,315.70739138,1,13,41.077590657
"0",8500,6424,32365,NA,NA,NA,NA,NA,NA,33.904464501
"0",8500,58327,75044,2,0,2,123.36535633,0,22,28.111813831
"0",8500,79484,87893,1,0,0,123.61880309,1,10,35.759083852
"0",8500,73208,88588,10,0,0,114.55258227,0,23,30.082488981
"0",8600,38646,54073,14,0,0,89.555852767,0,11,32.530256646
"0",8600,NA,54905,8,0,0,308.65011743,2,13,32.553976104
"0",8600,NA,47791,NA,NA,NA,NA,NA,NA,14.392536075
"0",8600,42380,60733,3,0,0,199.29314197,0,22,28.434342078
"1",8600,36933,42289,4,0,0,100.61642113,2,26,38.436490085
"0",8600,21000,79000,21,0,0,239.43333333,0,11,NA
"1",8600,NA,25000,0,6,0,64.866666667,2,27,NA
"0",8600,78579,93697,0,0,0,115.19332144,1,10,33.837202699
"0",8600,172418,251426,NA,0,0,120.57263313,0,22,40.925910594
"0",8600,58846,72733,14,0,0,233.17160046,3,32,39.775087851
"0",8600,41126,55500,6,0,0,73.033333333,1,11,NA
"0",8600,57727,70828,5,0,0,87.845310974,3,19,41.75352499
"0",8600,22960,80874,20,0,0,238.70268339,0,11,25.887319897
"0",8600,75464,84263,21,0,0,352.65827116,0,47,28.196714905
"0",8600,NA,51703,NA,NA,NA,NA,NA,NA,12.10514386
"0",8600,42226,50386,21,1,0,223.32646239,0,17,34.927866116
"0",8600,45960,57473,4,0,0,189.76806013,0,22,26.754411554
"0",8600,76703,100862,0,0,1,174.55712019,0,31,34.386230664
"1",8600,44992,66403,8,0,0,172.55155504,1,27,43.875610821
"0",8600,14762,66271,25,0,0,318.14927755,1,13,42.276634205
"0",8600,61468,72143,19,0,0,163.29885985,0,11,31.925766549
"0",8600,66366,75957,8,0,0,72.916721072,2,25,39.660408739
"0",8600,124810,176581,8,0,0,213.30288482,1,19,32.876458514
"0",8700,46489,63573,4,0,0,196.24907,1,21,28.787922854
"0",8700,57254,86883,16,0,0,172.16656274,0,28,25.043436747
